,brand,image,ingredient,name,price,category
810,메디앤서,https://contents.lotteon.com/itemimage/LB/PD/10/02/29/75/_3/45/08/LBPD10022975_34508_1.jpg/dims/resizef/554X554,"콜라겐추출물(830,190 ppm), 메틸프로판다이올, 다이프로필렌글라이콜, 나이아신아마이드(20,000 ppm), 세틸에틸헥사노에이트, 폴리글리세릴-2트라이아이소스테아레이트, 캐롭검, 판테놀(9,300 ppm), 아이리쉬모스가루, 아이리쉬모스추출물, 정제수, 콜라겐(3,000 ppm), 글리세릴스테아레이트, 피이지-100스테아레이트, 셀룰로오스검, 퀸즈랜드넛오일, 소듐폴리아크릴레이트, 달맞이꽃오일, 포타슘클로라이드, 토코페롤(100 ppm), 폴리솔베이트60, 마그네슘아스코빌포스페이트(400 ppm), 하이드로제네이티드폴리데센, 팔미틱애씨드, 수크로오스, 소듐서팩틴, 베타인, 글루코실헤스페리딘, 부틸렌글라이콜, 병풀추출물, 모란뿌리추출물, 아데노신, 1,2-헥산다이올, 올레익애씨드, 스테아릭애씨드, 마트리카리아꽃추출물, 글리세릴카프릴레이트, 치자추출물, 레티닐팔미테이트(116 ppm), 아스코빅애씨드(100 ppm), 미리스틱애씨드, 트라이데세스-6, 해바라기씨오일, 판토락톤, 에틸헥실글리세린, 덱스트린, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 폴리솔베이트20, 레티놀(10 ppm), 트레할로오스, 글리세린, 카보머, 트로메타민, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 캐모마일꽃추출물, 카프릴릴글라이콜, 동백나무씨오일, 로즈힙열매오일, 소듐하이알루로네이트, 아세틸테트라펩타이드-5, 팔미토일트라이펩타이드-5, 아세틸헥사펩타이드-8, 진흙버섯추출물, 카퍼트라이펩타이드-1, 다시마추출물, 다이소듐이디티에이, 향료",비타 콜라겐 마스크 5매 기획,"15,000원",스킨케어
811,에스엔피,https://contents.lotteon.com/itemimage/LB/PD/10/02/05/14/_3/11/75/LBPD10020514_31175_1.jpg/dims/resizef/554X554,"정제수, 하이드로제네이티드폴리데센, 판테놀, 글리세린, 프로판다이올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 시어버터, 1,2-헥산다이올, 글리세릴스테아레이트, 마카다미아씨오일, 비닐다이메티콘, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리(C6-14올레핀), 세테아릴알코올, 하이드로제네이티드폴리아이소부텐, 세틸에틸헥사노에이트, 폴리아크릴레이트-13, 팔미틱애씨드, 부틸렌글라이콜, 비즈왁스, 피이지-100스테아레이트, 스테아릭애씨드, 폴리아이소부텐, 바이오사카라이드검-1, 향료, 에틸헥실글리세린, 카보머, 폴리솔베이트20, 병풀잎추출물, 병풀추출물, 솔비탄아이소스테아레이트, 트로메타민, 하이드록시에틸셀룰로오스, 세라마이드엔피, 인도멀구슬나무잎추출물, 하이드로제네이티드레시틴, 다이소듐이디티에이, 황련뿌리추출물, 마데카소사이드, 호호바씨오일, 미리스틱애씨드, 야생딸기잎추출물, 인도멀구슬나무꽃추출물, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 카카오씨추출물, 타임잎추출물, 살비아잎추출물, 로즈마리잎추출물, 라벤더꽃추출물, 레몬밤잎추출물, 마조람잎추출물, 마트리카리아꽃추출물, 덱스트린",프렙 시카로닉 수딩 크림 50g [업체배송],"18,000원",스킨케어
812,메디앤서,https://contents.lotteon.com/itemimage/LB/PD/10/02/29/74/_3/45/07/LBPD10022974_34507_1.jpg/dims/resizef/554X554,"콜라겐추출물(830,190 ppm), 메틸프로판다이올, 다이프로필렌글라이콜, 나이아신아마이드(20,000 ppm), 세틸에틸헥사노에이트, 폴리글리세릴-2트라이아이소스테아레이트, 캐롭검, 판테놀(9,300 ppm), 아이리쉬모스가루, 아이리쉬모스추출물, 정제수, 콜라겐(3,000 ppm), 글리세릴스테아레이트, 피이지-100스테아레이트, 셀룰로오스검, 퀸즈랜드넛오일, 소듐폴리아크릴레이트, 달맞이꽃오일, 포타슘클로라이드, 토코페롤(100 ppm), 폴리솔베이트60, 마그네슘아스코빌포스페이트(400 ppm), 하이드로제네이티드폴리데센, 팔미틱애씨드, 수크로오스, 소듐서팩틴, 베타인, 글루코실헤스페리딘, 부틸렌글라이콜, 병풀추출물, 모란뿌리추출물, 아데노신, 1,2-헥산다이올, 올레익애씨드, 스테아릭애씨드, 마트리카리아꽃추출물, 글리세릴카프릴레이트, 치자추출물, 레티닐팔미테이트(116 ppm), 아스코빅애씨드(100 ppm), 미리스틱애씨드, 트라이데세스-6, 해바라기씨오일, 판토락톤, 에틸헥실글리세린, 덱스트린, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 폴리솔베이트20, 레티놀(10 ppm), 트레할로오스, 글리세린, 카보머, 트로메타민, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 캐모마일꽃추출물, 카프릴릴글라이콜, 동백나무씨오일, 로즈힙열매오일, 소듐하이알루로네이트, 아세틸테트라펩타이드-5, 팔미토일트라이펩타이드-5, 아세틸헥사펩타이드-8, 진흙버섯추출물, 카퍼트라이펩타이드-1, 다시마추출물, 다이소듐이디티에이, 향료",비타 콜라겐 마스크 1매입,"3,000원",스킨케어
813,플로우,https://contents.lotteon.com/itemimage/LB/PD/10/01/03/22/_1/63/18/LBPD10010322_16318_1.jpg/dims/resizef/554X554,"정제수,글리세린,미리스틱애씨드,카올린,포타슘하이드록사이드,팔미틱애씨드,벤토나이트,피이지-32,라우릭애씨드,라우라마이드디이에이,스테아릭애씨드,티타늄디옥사이드(CI 77891),글리세릴스테아레이트,피이지-100스테아레이트,라벤더오일,베르가모트열매오일,퀼라야껍질추출물,로즈마리잎추출물,쉐어버터씨드케이크추출물,올리브오일,세이지오일,포도씨오일,글라이콜디스테아레이트,코카미도프로필베타인,포타슘코코일글리시네이트,코코-글루코사이드,피이지-7글리세릴코코에이트,소르비탄올리베이트,글리세릴스테아레이트에스이,소듐코코일이세치오네이트,소듐클로라이드,1,2-헥산디올,아라키딕애씨드,올레익애씨드,시트릭애씨드,부틸렌글라이콜,디프로필렌글라이콜,프로판디올,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,소듐하이알루로네이트,벤질글라이콜,하이드로제네이티드레시틴,하이드롤라이즈드하이알루로닉애씨드,에칠헥실글리세린,콜레스-24,하이알루로닉애씨드,라스베리케톤,씨솔트,잔탄검,에탄올,디소듐이디티에이,소듐벤조에이트,크로뮴옥사이드그린 (CI 77288),황색산화철 (CI 77492),오일수 10 ppm 함유",오일수 팩투 폼 150ml,"9,000원",스킨케어
814,비알티씨,https://contents.lotteon.com/itemimage/LB/PD/10/02/00/18/_3/06/21/LBPD10020018_30621_1.jpg/dims/resizef/554X554,"정제수, 병풀추출물(10%), 글리세레스-26, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 글리세린, 아데노신, 옥틸도데세스-16, 라벤더오일, 아시아티코사이드, 아시아틱애씨드, 마데카식애씨드, 하수오뿌리추출물, 슈도알테로모나스발효추출물, 효모용해추출물, 쇠비름추출물, 에델바이스캘러스배양추출물, 인동덩굴꽃추출물, 스피룰리나 플라텐시스추출물, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 다이소듐이디티에이, 하이드록시아세토페논, 자일리톨",센텔라 시카 토너인패드 80매,"17,600원",스킨케어
815,뉴트로지나,https://contents.lotteon.com/itemimage/LB/PD/10/02/19/96/_3/32/19/LBPD10021996_33219_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 소듐코코일글라이시네이트, 소듐코코일이세티오네이트, 코카미도프로필베타인, 미리스틱애씨드, 글라이콜다이스테아레이트, 아크릴레이트코폴리머, 라우릭애씨드, 피이지-120메틸글루코스디올리에이트, 페녹시에탄올, 카프릴릴글라이콜, 클로페네신, 향료, 소듐하이드록사이드, 하이드록시에틸셀룰로오스, 다이소듐이디티에이",딥클린 젠틀 포밍 클렌저 100g,"8,900원",스킨케어
816,아크네스,https://contents.lotteon.com/itemimage/LB/PD/10/00/27/96/_5/84/LBPD10002796_584_1.jpg/dims/resizef/554X554,"글리세린, 정제수, 팔미틱애씨드, 부틸렌글라이콜, 피이지-2스테아레이트에스이, 미리스틱애씨드, 라우릭애씨드, 포타슘하이드록사이드, 디소듐코코일글루타메이트, 올리브오일, 라우라마이드디이에이, 에탄올, 포타슘클로라이드, 라우릴하이드록시설테인, 소듐하이드록사이드, 살리실릭애씨드, 향료, 티타늄디옥사이드, o-사이멘-5-올, 병풀추출물, 디소듐이디티에이, 디포타슘글리시리제이트, 마그네슘아스코빌포스페이트, 호이초추출물, 토코페릴아세테이트, 카라기난, 프로필렌글라이콜, 시트릭애씨드, 부틸아보카데이트",클리어 앤 화이트 크리미 워시 100g,"9,500원",스킨케어
817,하다라보,https://contents.lotteon.com/itemimage/LB/PD/10/01/63/80/_2/53/65/LBPD10016380_25365_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 글리세레스-26, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 판테놀, 알파-글루칸올리고사카라이드, C12-14파레스-7, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 트레할로오스, 베타인, 잔탄검, 에틸헥실글리세린, 다이소듐이디티에이, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 카프릴릭/카프릭트라이글리세라이드, 카보머, 포스파티딜콜린, 하이알루로닉애씨드, 세라마이드엔피, 다이소듐포스페이트, 소듐포스페이트, 사카라이드아이소머레이트, 글리세릴카프릴레이트, 글라이신, 드럼스틱씨오일, 소듐하이알루로네이트, 세린, 글루타믹애씨드, 라이신, 배더락스추출물, 알라닌, 트레오닌, 프롤린, 알지닌, 피토스핑고신, 하이드로제네이티드레시틴",히아풀세라 앰플 30ml,"25,000원",스킨케어
818,비욘드,https://contents.lotteon.com/itemimage/LB/PD/10/02/16/57/_3/27/27/LBPD10021657_32727_1.jpg/dims/resizef/554X554,"정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 헥실데실에틸헥사노에이트, 나이아신아마이드, 펜타에리스리틸테트라에틸헥사노에이트, 베타인, 판테놀, 트레할로오스, 가시대나무수액, 자작나무수액, 포도덩굴수액, 하늘타리뿌리추출물, 개똥쑥추출물, 님잎추출물, 녹차추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 다이메티콘올, 사이클로펜타실록세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 다이메티콘, 트라이소듐이디티에이, 트라이메틸실록시실리케이트, 레몬껍질오일, 베르가모트오일, 오렌지껍질오일, 멕시칸주니퍼오일, 라임전초오일, 시트랄, 리모넨, 리날룰",브라이트닝 밀키 토너 500ml,"13,300원",스킨케어
819,더연,https://contents.lotteon.com/itemimage/LB/PD/10/02/07/85/_3/16/03/LBPD10020785_31603_1.jpg/dims/resizef/554X554,"정제수, 라우릭애씨드, 코카미도프로필베타인, 다이소듐코코암포다이아세테이트, 미리스틱애씨드, 라우라마이드디이에이,포타슘하이드록사이드, 1,2-헥산다이올, 소듐클로라이드, 향료,연꽃뿌리추출물, 숯가루 (525ppm), 다이소듐이디티에이, 부틸렌글라이콜, 세테스-25, 왕귤나무씨추출물, 올레스-10, 달맞이꽃오일, 동백나무씨오일, 살구씨오일, 아르간커넬오일, 아보카도오일, 올리브오일, 잔탄검",차콜 블랙 딥 클렌저 150ml [업체배송],"18,800원",스킨케어
820,에스테덤,https://contents.lotteon.com/itemimage/LB/PD/10/01/37/38/_2/15/03/LBPD10013738_21503_1.jpg/dims/resizef/554X554,"정제수, 다이메티콘, 메틸실란올만누로네이트, 글리세린, 아이소노닐아이소노나노에이트, 프로판다이올, 헥실데칸올, 베타인, 부틸렌글라이콜, 다이프로필렌글라이콜, 폴리아크릴아마이드, 펜틸렌글라이콜, 메틸프로판다이올, C13-14아이소파라핀, 소듐아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이메티콘/비닐다이메티콘크로스폴리머, 소듐시트레이트, 1,2-헥산다이올, 향료, 카프릴릴글라이콜, 카르노신, 소듐클로라이드, 실리카, 라우레스-7, 시트릭애씨드, 아미노에탄설피닉애씨드, 프로필렌글라이콜, 아데노신, 포타슘클로라이드, 바이오사카라이드검-4, 소듐바이카보네이트, 사과씨추출물, 유채스테롤, 다이소듐포스페이트, 마그네슘설페이트, 포타슘포스페이트, 토코페롤, 다이소듐아데노신트라이포스페이트, 호스테일켈프추출물, 칼슘클로라이드, 청색1호, 리날룰, 시트로넬올, 알파-아이소메틸아이오논 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객센터(02-523-7676)으로 연락 부탁 드립니다.",셀룰러 워터 프레쉬 에센스 젤 40ml,"33,000원",스킨케어
821,데트클리어,https://contents.lotteon.com/itemimage/LB/PD/10/00/85/18/_1/33/99/LBPD10008518_13399_1.jpg/dims/resizef/554X554,상세페이지 참조,브라이트 앤 필링젤리 믹스베리향 180ml,"16,500원",스킨케어
822,GD11,https://contents.lotteon.com/itemimage/LB/PD/10/01/63/02/_2/52/74/LBPD10016302_25274_1.jpg/dims/resizef/554X554,"[지디일레븐 셀팩토리 파워 아쿠아 볼] 소듐하이알루로네이트, 하이드록시프로필메틸셀룰로오스하이드록시프로필메틸셀룰로오스, 인체제대혈세포배양액, 1,2 헥산다이올, 카퍼트라이펩타이드-1, 트라이펩타이드-1, 팔미토일펜타펩타이드-4, 다이펩타이드-2, 올리고펩타이드-1, 에델바이스캘러스배양추출물 (인체제대혈세포배양액 5,000 ppm 함유)  [지디일레븐 셀팩토리 파워 아쿠아 부스터] 정제수, 부틸렌글라이콜, 글리세린, 글리세레스-26, 프로판다이올, 나이아신아마이드, 1,2-헥산다이올, 다이페닐다이메티콘, 트라이에틸헥사노인, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 판테놀, 하이드로제네이티드레시틴, 폴리글리세릴-10미리스테이트, 잔탄검, 에틸헥실글리세린, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 아데노신, 다이소듐이디티에이, 소듐서팩틴, 하이드롤라이즈드루핀단백질, 카프릴릭/카프릭트라이글리세라이드, 소듐하이알루로네이트, 하이드롤라이즈드완두콩단백질, 피토스테롤, 스쿠알란, 올리브오일, 레시틴, 하이드롤라이즈드식물성단백질, 포스파티딜콜린, 세라마이드엔피, 시어버터, 글라이신, 세린, 글루타믹애씨드, 라이신, 알라닌, 트레오닌, 프롤린, 알지닌, 향료",셀팩토리 파워 아쿠아 스타터 (1회분),"3,000원",스킨케어
823,참존,https://contents.lotteon.com/itemimage/LB/PD/10/02/15/98/_3/26/05/LBPD10021598_32605_1.jpg/dims/resizef/554X554,상세페이지 참고,디에이지 시알디 2종세트,"23,000원",스킨케어
824,싸이닉,https://contents.lotteon.com/itemimage/LB/PD/10/02/17/32/_3/28/14/LBPD10021732_32814_1.jpg/dims/resizef/554X554,"갈락토미세스발효여과물, 글리세린, 나이아신아마이드, 프로판디올, 정제수, 감초수, 마치현추출물, 복분자추출물, 해수, 아데노신, 소듐아스코빌포스페이트, 판테놀, 토코페릴아세테이트, 레티닐팔미테이트, 바이오틴, 티아민에이치씨엘, 폴릭애씨드, 피리독신, 사이아노코발라민, 소듐하이알루로네이트, 알지닌, 카프릴릴글라이콜, 소듐시트레이트, 에칠헥실글리세린, 디소듐이디티에이, 시트릭애씨드, 폴리글리세릴-4카프레이트, 하이드로제네이티드레시틴, 폴리글리세릴-10스테아레이트, 글리세릴리놀리네이트, 글리세릴아라키도네이트, 덱스트린, 칼슘카보네이트, 하이드록시프로필메칠셀룰로오스",퍼스트 트리트먼트 미스트 120ml [업체배송],"13,600원",스킨케어
825,참존,https://contents.lotteon.com/itemimage/LB/PD/10/02/15/97/_3/26/06/LBPD10021597_32606_1.jpg/dims/resizef/554X554,"스킨토너:정제수, 부틸렌글라이콜, 에탄올, 글리세린, 스테아레스-9스테아레이트, 스테아레스-6, 세테스-20, 피이지-5글리세릴스테아레이트, 페닐트리메치콘, 느릅나무뿌리추출물, 마치현추출물, 말굽잔나비버섯추출물, 감나무잎추출물, 에리스리톨 , 첨차잎추출물, 스파이니뱀부줄기추출물, 루이보스잎추출물, 겨우살이잎추출물, 궁궁이뿌리추출물, 중화반응생성물, 카보머, 목단뿌리추출물, 세라마이드3, C8-12애씨드트리글리세라이드, 콜레스테롤, 하이드로제네이티드레시친, 피토스핑고신, 스테아릭애씨드, 올레익애씨드, 락틱애씨드, 포도주추출물, 소이스테롤아세테이트, 폴리글리세릴-8스테아레이트, 디메치콘, 토마토추출물, 석류나무추출물, 블랙멀베리추출물, 디소듐이디티에이, 디포타슘글리시리제이트, 페녹시에탄올, 메칠파라벤, 프로필파라벤, 향료 에멀젼:정제수, 부틸렌글라이콜, 세틸카프릴레이트, 글리세린, 하이드로제네이티드폴리데센, 바이오사카라이드검-1, 스테아릭애씨드, 올리브유, 디메치콘, 소르비탄스테아레이트, 느릅나무뿌리추출물, 토코페릴아세테이트, 소이스테롤아세테이트, 폴리글리세릴-8스테아레이트, 토마토추출물, 석류나무추출물, 블랙멀베리추출물, 포도주추출물, 마치현추출물, 글리세릴폴리아크릴레이트, 폴리소르베이트60, 세틸알코올, 글리세릴스테아레이트, 사카라이드아이소머레이트, 세라마이드3, C8-12애씨드트리글리세라이드, 콜레스테롤, 하이드로제네이티드레시친, 피토스핑고신, 올레익애씨드, 락틱애씨드, 에리스리톨, 첨차잎추출물, 스파이니뱀부줄기추출물, 루이보스잎추출물, 겨우살이잎추출물, 궁궁이뿌리추출물, 목단뿌리추출물, 중화반응생성물, 뽕나무뿌리추출물, 카보머, 디포타슘글리시리제이트, 비에이치티, 페녹시에탄올, 메칠파라벤, 프로필파라벤, 부틸파라벤, 향료  탄력크림:정제수, 부틸렌글라이콜, 세틸카프릴레이트, 바이오사카라이드검-1, 디메치콘, 글리세릴폴리아크릴레이트, 올리브유, 하이드로제네이티드폴리데센, 느릅나무뿌리추출물, 스테아릭애씨드, 쉐어버터, 토코페릴아세테이트, 세테아레스-12, 세틸알코올, 세틸팔미테이트, 글리세릴스테아레이트에스이, 글리세릴스테아레이트, 피이지-100스테아레이트, 사이클로메치콘, 소이스테롤아세테이트, 폴리글리세릴-8스테아레이트, 토마토추출물, 석류나무추출물, 블랙멀베리추출물, 포도주추출물, 알로에베라잎추출물, 클로렐라추출물(1), 갈근추출물, 세라마이드3, C8-12애씨드트리글리세라이드, 콜레스테롤, 하이드로제네이티드레시친, 피토스핑고신, 올레익애씨드, 락틱애씨드, 마치현추출물, 중화반응생성물, 비피다발효용해물, 베타-글루칸, 카보머, 에리스리톨 , 목단뿌리추출물, 첨차잎추출물, 스파이니뱀부줄기추출물, 루이보스잎추출물, 겨우살이잎추출물, 궁궁이뿌리추출물, 우유단백질, 비에이치티, 디소듐이디티에이, 페녹시에탄올, 메칠파라벤, 프로필파라벤, 부틸파라벤, 향료, 적색504호, 황색4호",디에이지 레드 애디션 3종세트,"29,000원",스킨케어
826,싸이닉,https://contents.lotteon.com/itemimage/LB/PD/10/02/17/28/_3/28/10/LBPD10021728_32810_1.jpg/dims/resizef/554X554,"포트마리골드꽃추출물, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 글리세린, 스쿠알란, 알란토인, 마데카소사이드, 판테놀, 보리지추출물, 수레국화꽃추출물, 마트리카리아꽃/잎추출물, 히아신스전초추출물, 라벤더꽃수, 클레리추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 사과씨오일, 호호바씨오일, 클로렐라 불가리스추출물, 비타민나무오일, 해바라기씨오일, 펜타에리스리틸테트라에틸헥사노에이트, 펜틸렌글라이콜, 정제수, 소듐클로라이드, 베타인, 글루코오스, 부틸렌글라이콜, 프룩토올리고사카라이드, 프룩토오스, 소듐시트레이트, 시트릭애씨드, 에틸헥실글리세린, 트라이소듐에틸렌다이아민다이석시네이트, 다이포타슘글리시리제이트, 토코페롤, 연필향나무오일, 피마자씨오일, 발삼코파이바수지, 광곽향오일, 향기제비꽃잎추출물, 캐모마일꽃오일",순수 카렌듈라 카밍 세럼 미스트 100ml [업체배송],"12,000원",스킨케어
827,어바웃미,https://contents.lotteon.com/itemimage/LB/PD/10/02/21/13/_3/32/84/LBPD10022113_33284_1.jpg/dims/resizef/554X554,"카카두플럼추출물, 프로판다이올, 나이아신아마이드, 비피다발효용해물, 메틸프로판다이올, 베타인, 트라넥사믹애씨드, 다시마추출물, 한련초잎추출물, 병풀추출물, 귀리커넬추출물, 봉의꼬리추출물, 아티초크잎추출물, 카바카바잎/뿌리/줄기추출물, 인삼열매추출물, 레몬추출물, 바오밥나무씨추출물, 푸른연꽃수, 하이드로제네이티드레시틴, 베르가모트오일, 글리세린, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트크로스폴리머, 옥틸도데세스-16, 글루타티온, 에칠아스코빌에텔, 카보머, 판테놀, 정제수, 트로메타민, 폴리쿼터늄-51, 베타-글루칸, 아데노신, 다이소듐이디티에이, 프룩토올리고사카라이드, 부틸렌글라이콜, 자일리틸글루코사이드, 하이드롤라이즈드하이알루로닉애씨드, 안하이드로자일리톨, 자일리톨, 글루코오스, 아스코빅애씨드, 토코페롤, 1,2-헥산다이올, 에틸헥실글리세린, 펜틸렌글라이콜, 카프릴릴글라이콜 [카카두c필링패드] 정제수, 다이프로필렌글라이콜, 셀룰로오스, 카카두플럼추출물(30,380ppm), 폴리글리세릴-10라우레이트, 카프릴릴글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 알란토인, 트레할로오스, 레몬즙, 부틸렌글라이콜, 글루코노락톤, 시트릭애씨드, 다이포타슘글리시리제이트, 레몬추출물, 토코페롤, 1,2-헥산다이올, 하이드록시아세토페논, 에틸헥실글리세린, 다이소듐이디티에이, 향료",카카두C 잡티 세럼 50ml [업체배송],"28,000원",스킨케어
828,비브,https://contents.lotteon.com/itemimage/LB/PD/10/01/91/99/_2/93/39/LBPD10019199_29339_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 세틸에틸헥사노에이트, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 세테아릴알코올, 스테아릭애씨드, 글리세릴스테아레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트,시어버터, 트로메타민, 카보머, 라벤더오일, 자작나수수액, 팔미틱애씨드, 다이소듐이디티에이, 캐모마일꽃오일, 하이알루로닉애씨드, 알루미늄수크로오스옥타설페이트(10ppm), 에틸헥실글리세린, 리날룰, 제라니올, 리모넨",수크랄 스킨 베리어 크림 50ml,"25,200원",스킨케어
829,프라이멀 엘리먼츠,https://contents.lotteon.com/itemimage/LB/PD/10/02/11/96/_3/21/44/LBPD10021196_32144_1.jpg/dims/resizef/554X554,"아르간커넬오일, 시어버터오일, 코코넛야자오일",페이셜 너리싱 오일 59ml [업체배송],"16,900원",스킨케어
830,파티온,https://contents.lotteon.com/itemimage/LB/PD/10/02/04/41/_2/62/84/LBPD10020441_26284_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 스테아릭애씨드, 미리스틱애씨드, 해수, 포타슘하이드록사이드, 라우릭애씨드, 팔미틱애씨드, 솔비톨, 다이소듐코코암포다이아세테이트, 포타슘코코일글리시네이트, 부틸렌글라이콜, 퀼라자껍질추출물, 하이드롤라이즈드식물성단백질, 자일리틸글루코사이드, 에델바이스캘러스배양추출물, 자일리톨, 소듐하이알루로네이트, 피키아발효용해여과물, 데실글루코사이드, 소듐클로라이드, 코코-글루코사이드, 글리세릴스테아레이트, 폴리쿼터늄-7, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 1,2-헥산다이올, 아라키딕애씨드, 소듐코코일이세티오네이트, 우레아, 올레익애씨드, 카프릴릭/카프릭트라이글리세라이드, 헥실렌글라이콜, 레시틴, 에틸헥실글리세린, 시트릭애씨드, 소듐아스코빌포스페이트, 글리세릴글루코사이드, 세라마이드엔피, 말토덱스트린, 폴리글루타믹애씨드, 안하이드로자일리톨, 콜레스테롤, 크레아틴, 사카라이드아이소머레이트, 글루코오스, 다이소듐이디티에이, 소듐벤조에이트",딥 배리어 소프트 클렌징 폼 150ml,"20,000원",스킨케어
831,파티온,https://contents.lotteon.com/itemimage/LB/PD/10/01/71/75/_2/62/82/LBPD10017175_26282_1.jpg/dims/resizef/554X554,"정제수, 해수, 하이드로제네이티드폴리아이소부텐, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 해바라기씨오일, 나이아신아마이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 합성비즈왁스, C12-16알코올, 자일리틸글루코사이드, 자일리톨, 에델바이스캘러스배양추출물, 하이드롤라이즈드식물성단백질, 소듐하이알루로네이트, 피키아발효용해여과물, 펜틸렌글라이콜, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 우레아, 팔미틱애씨드, 하이드로제네이티드레시틴, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 1,2-헥산다이올, 하이드록시아세토페논, 에틸헥실글리세린, 다이포타슘글리시리제이트, 아데노신, 시트릭애씨드, 레시틴, 소듐아스코빌포스페이트, 안하이드로자일리톨, 글리세릴글루코사이드, 글루코오스, 세라마이드엔피, 폴리글루타믹애씨드, 말토덱스트린, 토코페롤, 콜레스테롤, 크레아틴, 올레익애씨드, 사카라이드아이소머레이트, 잔탄검, 다이소듐이디티에이",딥배리어 리피드 크림밤 50ml,"22,050원",스킨케어
832,큐템,https://contents.lotteon.com/itemimage/LB/PD/10/02/05/22/_3/11/88/LBPD10020522_31188_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 하이드로제네이티드폴리데센, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 사이클로펜타실록세인, 사이클로헥사실록세인, 글리세릴스테아레이트, 베타인, 세테아릴알코올, 마카다미아씨오일, 부틸렌글라이콜, 하수오뿌리추출물, 쇠비름추출물, 인삼추출물, 천문동뿌리추출물, 쑥잎추출물, 약모밀추출물, 로즈힙열매오일, 다마스크장미꽃오일, 토코페릴아세테이트, 카퍼트라이펩타이드-1, 트레할로오스, 세라마이드엔피, 하이드로제네이티드레시틴, 비즈왁스, 피이지-40스테아레이트,피이지-100스테아레이트, 솔비탄스테아레이트, 다이메티콘, 다이메티콘/비닐다이메티콘크로스폴리머, 1,2-헥산다이올, 클로페네신, 카보머, 트로메타민, 카프릴릴글라이콜,잔탄검, 에틸헥실글리세린, 소듐하이알루로네이트, 다이소듐이디티에이, 제라니올, 시트로넬올 천연 에센셜 오일 구성 성분",데일리로션 180ml,"27,300원",스킨케어
